entry_time,entry_price,exit_time,exit_price,pnl_abs,pnl_pct,reason
2023-02-26 07:00:00+00:00,162.42,2023-03-11 11:00:00+00:00,173.68,6932.6437630833825,0.06932643763083382,signal
2023-03-31 07:00:00+00:00,214.75,2023-05-05 07:00:00+00:00,240.15,12647.67940201312,0.11827706635622816,signal
2023-05-17 07:00:00+00:00,229.21,2023-06-02 14:00:00+00:00,245.39,8441.209497016971,0.0705902883818332,signal
2023-06-09 14:00:00+00:00,240.35,2023-06-13 07:00:00+00:00,243.27,1555.3271286597592,0.012148949448720674,signal
2023-06-17 09:00:00+00:00,243.14,2023-06-21 10:00:00+00:00,242.7,-234.48966977024975,-0.0018096569877436327,signal
2023-06-30 08:00:00+00:00,238.73,2023-07-22 07:00:00+00:00,245.01,3402.463386922027,0.026305868554433776,signal
2023-08-04 12:00:00+00:00,267.05,2023-08-10 08:00:00+00:00,265.91,-566.6695757312409,-0.004268863508706048,signal
2023-08-14 14:00:00+00:00,263.29,2023-08-18 17:00:00+00:00,260.4,-1450.852268464616,-0.010976489802119587,signal
2023-08-30 12:00:00+00:00,265.1,2023-09-12 07:00:00+00:00,259.85,-2588.903757957669,-0.019803847604677478,signal
2023-09-14 07:00:00+00:00,257.05,2023-09-22 12:00:00+00:00,253.02,-2008.9390541149914,-0.01567788368021784,signal
2023-10-11 07:00:00+00:00,262.35,2023-11-06 08:00:00+00:00,271.11,4211.527147476692,0.03339050886220696,signal
2023-11-14 11:00:00+00:00,281.11,2023-12-03 14:00:00+00:00,275.5,-2601.163201434101,-0.019956600618974862,signal
2023-12-18 10:00:00+00:00,267.4,2024-01-03 07:00:00+00:00,273.48,2904.480865407677,0.02273747195213171,signal
2024-01-05 07:00:00+00:00,273.44,2024-01-22 09:00:00+00:00,275.55,1008.1169610487123,0.0077165008777063905,signal
2024-02-20 08:00:00+00:00,287.58,2024-02-23 14:00:00+00:00,287.5,-36.623528930853354,-0.0002781834619932471,signal
2024-03-06 20:00:00+00:00,297.71,2024-03-15 11:00:00+00:00,299.16,641.0363114711654,0.004870511571663826,signal
2024-03-19 11:00:00+00:00,297.21,2024-03-21 07:00:00+00:00,296.8,-182.447783710988,-0.0013794959792738498,signal
2024-04-10 07:00:00+00:00,305.24,2024-04-26 07:00:00+00:00,309.48,1834.6069893901877,0.013890708950334296,signal
2024-04-29 08:00:00+00:00,308.28,2024-05-01 20:00:00+00:00,308.8,225.8747935592255,0.0016867782535358205,signal
2024-05-20 07:00:00+00:00,322.31,2024-05-22 08:00:00+00:00,322.53,91.55680254817707,0.0006825726784771829,signal
2024-05-24 11:00:00+00:00,320.42,2024-07-07 13:00:00+00:00,326.34,2479.9341193252767,0.01847575057736696,signal
2024-08-08 17:00:00+00:00,280.3,2024-08-12 12:00:00+00:00,280.9,292.6286871090997,0.0021405636817694294,signal
2024-08-14 15:00:00+00:00,281.79,2024-08-18 19:00:00+00:00,274.7,-3446.974302976567,-0.02516058057418663,signal
2024-08-27 13:00:00+00:00,261.18,2024-09-02 06:00:00+00:00,254.03,-3656.0876115719875,-0.02737575618347498,signal
2024-09-11 18:00:00+00:00,258.46,2024-09-13 14:00:00+00:00,257.44,-512.6280809501332,-0.003946452062214532,signal
2024-09-16 07:00:00+00:00,258.29,2024-09-29 15:00:00+00:00,268.39,5059.318598846701,0.039103333462386994,signal
2024-10-01 07:00:00+00:00,267.14,2024-10-07 06:00:00+00:00,264.25,-1454.4403235636128,-0.010818297521898583,signal
2024-10-16 09:00:00+00:00,260.77,2024-10-20 19:00:00+00:00,256.99,-1927.7345569427707,-0.014495532461556044,signal
